"@SiteCode","@SiteName","@SiteType","@Latitude","@Longitude","@LatitudeWGS84","@LongitudeWGS84","@SiteLink","@DataOwner","@DataManager","_tag","@SpeciesCode","@SpeciesDescription","@Year","@ObjectiveName","@Value","@Achieved"
"","","","","","","","","","","Objective","O3","Ozone","2011","Capture Rate (%)","98","YES"
"","","","","","","","","","","Objective","O3","Ozone","2012","Capture Rate (%)","94","YES"
"","","","","","","","","","","Objective","O3","Ozone","2013","Capture Rate (%)","94","YES"
"","","","","","","","","","","Objective","O3","Ozone","2014","Capture Rate (%)","99","YES"
"","","","","","","","","","","Objective","O3","Ozone","2016","Capture Rate (%)","83","YES"
"","","","","","","","","","","Objective","O3","Ozone","2017","Capture Rate (%)","91","YES"
"","","","","","","","","","","Objective","O3","Ozone","2018","Capture Rate (%)","99","YES"
"","","","","","","","","","","Objective","O3","Ozone","2019","Capture Rate (%)","99","YES"
"","","","","","","","","","","Objective","O3","Ozone","2020","Capture Rate (%)","100","YES"
"","","","","","","","","","","Objective","O3","Ozone","2021","Capture Rate (%)","100","YES"
"","","","","","","","","","","Objective","O3","Ozone","2022","Capture Rate (%)","99","YES"
"","","","","","","","","","","Objective","O3","Ozone","2023","Capture Rate (%)","100","YES"
"","","","","","","","","","","Objective","O3","Ozone","2024","Capture Rate (%)","92","YES"
"","","","","","","","","","","Objective","O3","Ozone","2025","Capture Rate (%)","96","YES"
"","","","","","","","","","","Objective","O3","Ozone","2026","Capture Rate (%)","19","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2013","40 ug/m3 as an annual mean","20","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2014","40 ug/m3 as an annual mean","19","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2015","40 ug/m3 as an annual mean","18","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2016","40 ug/m3 as an annual mean","18","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2017","40 ug/m3 as an annual mean","17","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2021","40 ug/m3 as an annual mean","17","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2022","40 ug/m3 as an annual mean","13","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2023","40 ug/m3 as an annual mean","11","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2024","40 ug/m3 as an annual mean","11","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2025","40 ug/m3 as an annual mean","14","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2026","40 ug/m3 as an annual mean","14","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2011","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","16","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2012","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","8","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2013","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","5","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2014","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","6","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2015","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","1","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2016","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","3","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2017","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","2","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2018","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","3","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2019","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","7","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2020","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","6","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2022","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","0","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2024","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","0","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2025","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","1","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2010","Capture Rate (%)","33","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2011","Capture Rate (%)","98","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2013","Capture Rate (%)","96","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2016","Capture Rate (%)","99","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2018","Capture Rate (%)","99","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2019","Capture Rate (%)","100","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2020","Capture Rate (%)","98","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2022","Capture Rate (%)","78","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2023","Capture Rate (%)","99","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2024","Capture Rate (%)","68","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2025","Capture Rate (%)","100","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2026","Capture Rate (%)","20","YES"
"","","","","","","","","","","Objective","PM25","PM2.5 Particulate","2022","25 ug/m3 as an annual mean","7","YES"
"","","","","","","","","","","Objective","PM25","PM2.5 Particulate","2023","25 ug/m3 as an annual mean","7","YES"
"","","","","","","","","","","Objective","PM25","PM2.5 Particulate","2024","25 ug/m3 as an annual mean","7","YES"
"","","","","","","","","","","Objective","PM25","PM2.5 Particulate","2025","25 ug/m3 as an annual mean","9","YES"
"","","","","","","","","","","Objective","PM25","PM2.5 Particulate","2026","25 ug/m3 as an annual mean","10","YES"
"","","","","","","","","","","Objective","PM25","PM2.5 Particulate","2022","Capture Rate (%)","63","YES"
"","","","","","","","","","","Objective","PM25","PM2.5 Particulate","2023","Capture Rate (%)","99","YES"
"","","","","","","","","","","Objective","PM25","PM2.5 Particulate","2024","Capture Rate (%)","68","YES"
"","","","","","","","","","","Objective","PM25","PM2.5 Particulate","2025","Capture Rate (%)","100","YES"
"","","","","","","","","","","Objective","PM25","PM2.5 Particulate","2026","Capture Rate (%)","20","YES"
"BQ8","Bexley - Belvedere West FDMS","Urban Background","51.4946486813055","0.137279111232178","6709278.28804","14951.9364255","http://www.londonair.org.uk/london/asp/publicstats.asp?site=BQ8","Bexley","King's College London","Site","","","","","",""
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2011","40 ug/m3 as an annual mean","19","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2012","40 ug/m3 as an annual mean","16","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2014","40 ug/m3 as an annual mean","18","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2015","40 ug/m3 as an annual mean","15","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2016","40 ug/m3 as an annual mean","15","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2017","40 ug/m3 as an annual mean","15","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2018","40 ug/m3 as an annual mean","15","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2019","40 ug/m3 as an annual mean","14","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2020","40 ug/m3 as an annual mean","14","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2021","40 ug/m3 as an annual mean","14","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2011","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","12","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2014","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","7","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2015","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","2","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2017","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","3","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2019","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","4","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2021","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","1","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2010","Capture Rate (%)","35","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2012","Capture Rate (%)","92","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2013","Capture Rate (%)","89","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2014","Capture Rate (%)","85","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2015","Capture Rate (%)","87","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2016","Capture Rate (%)","96","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2018","Capture Rate (%)","98","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2019","Capture Rate (%)","99","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2020","Capture Rate (%)","74","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2022","Capture Rate (%)","14","YES"
"BQ9","Bexley - Slade Green FIDAS","Suburban","51.4659832746662","0.184877126994369","6704140.10457","20577.2727637","http://www.londonair.org.uk/london/asp/publicstats.asp?site=BQ9","Bexley","King's College London","Site","","","","","",""
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2020","40 ug/m3 as an annual mean","13","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2022","40 ug/m3 as an annual mean","15","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2024","40 ug/m3 as an annual mean","12","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2025","40 ug/m3 as an annual mean","15","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2020","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","1","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2022","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","5","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2025","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","6","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2020","Capture Rate (%)","25","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2021","Capture Rate (%)","100","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2022","Capture Rate (%)","100","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2023","Capture Rate (%)","98","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2024","Capture Rate (%)","96","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2025","Capture Rate (%)","92","YES"
"","","","","","","","","","","Objective","PM10","PM10 Particulate","2026","Capture Rate (%)","34","YES"
"","","","","","","","","","","Objective","PM25","PM2.5 Particulate","2021","25 ug/m3 as an annual mean","9","YES"
"","","","","","","","","","","Objective","PM25","PM2.5 Particulate","2022","25 ug/m3 as an annual mean","9","YES"
"","","","","","","","","","","Objective","PM25","PM2.5 Particulate","2024","25 ug/m3 as an annual mean","8","YES"
"","","","","","","","","","","Objective","PM25","PM2.5 Particulate","2025","25 ug/m3 as an annual mean","10","YES"
"","","","","","","","","","","Objective","PM25","PM2.5 Particulate","2020","Capture Rate (%)","25","YES"
"","","","","","","","","","","Objective","PM25","PM2.5 Particulate","2021","Capture Rate (%)","100","YES"
"","","","","","","","","","","Objective","PM25","PM2.5 Particulate","2022","Capture Rate (%)","100","YES"
"","","","","","","","","","","Objective","PM25","PM2.5 Particulate","2023","Capture Rate (%)","95","YES"
"","","","","","","","","","","Objective","PM25","PM2.5 Particulate","2024","Capture Rate (%)","96","YES"
"","","","","","","","","","","Objective","PM25","PM2.5 Particulate","2025","Capture Rate (%)","92","YES"
"","","","","","","","","","","Objective","PM25","PM2.5 Particulate","2026","Capture Rate (%)","34","YES"
"BT1","Brent - Kingsbury","Suburban","51.589618","-0.275519","6726260.56244","-30670.6347839","http://www.londonair.org.uk/london/asp/publicstats.asp?site=BT1","Brent","King's College London","Site","","","","","",""
"","","","","","","","","","","Objective","CO","Carbon Monoxide","1997","10 mg/m3 as a maximum daily running 8 hour mean","5","NO"
"","","","","","","","","","","Objective","CO","Carbon Monoxide","1996","Capture Rate (%)","90","YES"
"","","","","","","","","","","Objective","CO","Carbon Monoxide","1999","Capture Rate (%)","99","YES"
"","","","","","","","","","","Objective","CO","Carbon Monoxide","2000","Capture Rate (%)","99","YES"
